WORD;POS;STRUCTURE
winter;noun;3
moon;noun;2
end;noun;1
gold;noun;1
wheel;noun;1
skate;verb;3
name;noun;1
page;noun;1
friday;noun;1
write;verb;1
skate;noun;3
account;noun;1
phrase;noun;1
invite;verb;1
direction;noun;1
great;adjective;1
supply;verb;1
indication;noun;1
soft;adjective;1
forced;adjective;1
ecg;noun;2
high;adjective;1
rice;noun;1
approving;adjective;1
unofficial;adjective;1
peahen;noun;3
wash;verb;2
undo;verb;1
adverb;noun;1
walkaway;noun;2
yellow;adjective;1
abbreviation;noun;1
attention;noun;1
gain;noun;1
shopkeeper;noun;2
monk;noun;3
offer;verb;1
admiral;noun;1
form;verb;1
reaction;noun;1
path;noun;5
die;verb;1
show;verb;1
temper;noun;1
ship;noun;1
college;noun;1
lava;noun;2
friend;noun;1
horse;noun;1
knickers;noun;3
vehicle;noun;1
friesian;noun;2
fence;noun;1
newspaper;noun;1
knit;verb;2
sandbox;noun;2
star;noun;1
formal;adjective;1
state;verb;1
store;verb;1
human;adjective;1
completely;adverb;1
obviously;adverb;1
punish;verb;1
lack;noun;1
hemp;noun;4
bush;noun;1
inner;adjective;1
disappointed;adjective;1
lie;verb;1
above;adjective;2
bright;adjective;1
bag;noun;1
mixture;noun;1
plate;noun;1
weekly;adjective;1
watchstrap;noun;6
oats;noun;1
meet;verb;1
thunder;noun;6
victory;noun;1
financial;adjective;1
furniture;noun;1
magazine;noun;1
world;noun;1
cover;verb;1
style;noun;1
dissatisfied;adjective;2
aeroplane;noun;1
military;adjective;1
substance;noun;1
charge;noun;1
position;noun;1
talk;noun;1
actually;adverb;1
love;noun;1
practice;verb;1
houseman;noun;3
suggestion;noun;1
difficult;adjective;1
ape;noun;4
watch;noun;5
courage;noun;1
chemistry;noun;1
food;noun;1
spout;verb;3
party;noun;1
outside;adjective;1
period;noun;1
monastery;noun;3
switch;noun;1
curve;noun;1
girl;noun;1
natural;adjective;1
sun;noun;1
tape;noun;1
groundhog;noun;7
planet;noun;1
pleasure;noun;1
worry;verb;1
hold;verb;1
height;noun;1
eat;verb;1
united;adjective;2
universe;noun;1
enter;verb;1
legally;adverb;1
pray;verb;1
normal;adjective;1
old;adjective;1
bull;noun;2
trip;noun;1
glass;noun;1
land;noun;1
allow;verb;1
pantyhose;noun;3
literature;noun;1
vest;noun;3
virus;noun;1
roll;noun;2
straight;adjective;1
blue;adjective;1
dance;noun;1
flag;noun;2
plan;noun;1
watch;verb;1
jump;verb;1
doorpost;noun;3
flame;noun;1
fit;adjective;2
back;noun;1
teach;verb;1
oxygen;noun;1
mexican;adjective;2
different;adjective;1
cattle;noun;2
detail;noun;1
tentacle;noun;2
consider;verb;1
separate;verb;1
hide;verb;1
correct;verb;1
average;noun;2
rain;noun;1
exercise;noun;1
specially;adverb;1
cloth;noun;1
plastic;noun;1
yin;noun;6
use;noun;1
fire;noun;1
contract;noun;2
home;noun;1
body;noun;1
leg;noun;1
unacceptable;adjective;1
operation;noun;1
close;adverb;1
chlorine;noun;1
lock;noun;1
injured;adjective;1
powder;noun;1
pack;verb;1
rang;noun;1
hit;verb;1
gas;noun;1
flutist;noun;5
replace;verb;1
sure;adjective;1
especially;adverb;1
chip;noun;1
teacher;noun;1
change;verb;1
hip;noun;2
u;noun;3
unsanitary;adjective;2
bathtub;noun;3
create;verb;1
pick;verb;1
celebrant;noun;1
flash;noun;2
meet;noun;1
question;noun;1
hope;verb;1
holstein;noun;2
skirt;verb;2
paraffin;noun;1
country;noun;1
budgerigar;noun;3
holidaymaker;noun;3
rule;verb;2
mandatory;adjective;2
burn;noun;1
bathroom;noun;5
tailbone;noun;4
turn;noun;1
talk;verb;1
shirt;noun;1
story;noun;1
chain;noun;1
belt;noun;1
backchat;noun;3
sex;noun;1
notice;verb;1
taxi;noun;3
prayer;noun;1
yang;noun;6
quiet;adjective;1
reasonable;adjective;1
complaint;noun;4
gasbag;noun;2
wound;noun;1
course;noun;1
time;noun;1
situation;noun;1
piece;noun;1
combine;verb;1
headstone;noun;3
number;noun;1
vacation;noun;2
compound;noun;1
birdie;noun;2
wall;noun;1
magnetic;adjective;1
color;adjective;1
chiropodist;noun;2
grill;noun;5
aubergine;noun;2
flow;noun;1
formally;adverb;0
start;verb;1
private;adjective;1
european;adjective;9
remember;verb;1
stalemate;noun;3
frightened;adjective;1
clean;verb;1
bite;noun;1
corner;noun;1
small;adjective;1
measurable;adjective;1
fast;adverb;1
raise;verb;3
courgette;noun;2
far;adverb;1
adult;adjective;1
fire;verb;1
breath;noun;1
hang;verb;3
sweat;noun;1
boot;noun;1
bosun;noun;2
shelter;noun;1
clear;adjective;1
author;noun;1
doctor;noun;2
alphabet;noun;1
feed;verb;1
action;noun;1
regard;verb;1
unconscious;adjective;1
plenty;noun;1
wrist;noun;3
boil;noun;2
soccer;noun;1
satisfy;verb;1
father;noun;1
sappy;adjective;3
forehead;noun;1
build;noun;1
build;verb;1
second;noun;2
mould;noun;2
nail;noun;1
blackberry;noun;3
tights;noun;3
criminal;noun;1
nappy;noun;4
pencil;noun;1
aim;verb;1
dislike;verb;1
pearl;noun;6
custom;noun;1
more;adverb;1
operate;verb;2
sleeve;noun;2
root;noun;1
hallway;noun;2
infection;noun;1
calm;noun;1
music;noun;1
coat;noun;1
lasting;adjective;1
mint;noun;8
half;noun;1
volcano;noun;2
lot;noun;1
copper;noun;3
metre;noun;3
quietly;adverb;2
disinvestment;noun;3
able;adjective;1
ceiling;noun;1
important;adjective;1
potato;noun;1
sweeten;verb;1
entrance;noun;1
space;noun;1
fat;noun;2
naked;adjective;2
shine;noun;1
state;noun;1
drop;noun;1
follow;verb;5
problem;noun;1
race;noun;1
stove;noun;3
genuine;adjective;1
how;adverb;1
birth;noun;1
pour;verb;1
return;noun;1
tail;noun;1
hill;noun;1
perhaps;adverb;1
heat;verb;2
garden;noun;3
expiry;noun;3
gunk;noun;2
teleprinter;noun;5
screen;noun;1
sexual;adjective;1
several;adjective;1
boatswain;noun;2
job;noun;1
total;adjective;1
approval;noun;1
paint;verb;1
usual;adjective;1
language;noun;1
fast;adjective;1
eleven;noun;1
begin;verb;1
clearly;adverb;1
ashamed;adjective;1
trust;noun;1
spirit;noun;1
male;noun;1
would;verb;1
quality;noun;1
fat;adjective;1
deal;noun;1
stick;noun;1
pretend;adjective;1
tall;adjective;1
quarrel;verb;1
manage;verb;1
walker;noun;2
unkind;adjective;1
exchange;verb;1
steam;noun;1
candy;noun;6
square;noun;2
ready;adjective;1
care;noun;1
disc;noun;1
statement;noun;1
voice;noun;1
restaurant;noun;2
special;adjective;1
box;noun;1
full;adjective;1
peppermint;noun;8
design;noun;1
sometime;adverb;1
monday;noun;1
much;adverb;1
colourless;adjective;1
fall;verb;1
pair;noun;2
fish;noun;1
dangerous;adjective;1
conceit;noun;2
orange;noun;1
sympathetic;adjective;1
needle;noun;1
smooth;adjective;1
close;adjective;1
lend;verb;1
provide;verb;1
europe;noun;8
nosebag;noun;2
stomach;noun;1
advertisement;noun;1
trust;verb;1
molasses;noun;3
artificial;adjective;1
lynx;noun;7
equipment;noun;1
deserve;verb;1
cheque;noun;3
intend;verb;1
door;noun;1
long;adverb;1
oven;noun;2
cilantro;noun;3
battle;noun;1
animal;noun;1
intern;noun;3
threaten;verb;1
recently;adverb;1
open;verb;1
queen;noun;1
photograph;noun;1
tobacco;noun;3
devil;noun;2
always;adverb;1
oarlock;noun;4
unhealthy;adjective;1
veterinarian;noun;2
diaeresis;noun;3
sculpture;noun;2
useless;adjective;2
push;verb;1
participle;noun;1
complain;verb;3
fur;noun;1
row;noun;1
superlative;noun;1
table;noun;1
business;noun;1
roman;adjective;1
slowpoke;noun;2
warm;adjective;1
prevent;verb;1
explanation;noun;1
transistor;noun;1
tin;noun;1
quiet;noun;1
pull;verb;1
law;noun;1
wing;noun;1
curtain;noun;1
clock;noun;1
buttock;noun;1
spend;verb;1
draw;noun;1
stream;noun;2
figure;noun;1
immoral;adjective;1
windshield;noun;2
roof;noun;1
reptile;noun;2
judge;verb;1
fillet;noun;2
chicken;noun;2
concern;verb;1
funny;adjective;1
religion;noun;1
very;adjective;2
advance;adjective;1
flyover;noun;3
watchband;noun;6
describe;verb;1
ring;noun;1
in;adverb;2
strength;noun;1
celsius;noun;3
trick;noun;1
disappear;verb;1
adjective;noun;1
also;adverb;1
apart;adverb;2
vine;noun;1
chocolate;noun;5
fact;noun;1
please;verb;1
milk;noun;1
map;noun;2
farmer;noun;1
stiff;noun;1
november;noun;4
past;adjective;1
even;adverb;1
zipper;noun;4
teeth;noun;1
shape;noun;1
examination;noun;1
necessary;adjective;1
relative;noun;1
clean;noun;2
discuss;verb;1
beginning;noun;1
plane;noun;1
fungus;noun;3
rarely;adverb;2
swallow;verb;1
handle;verb;1
pipe;noun;1
violence;noun;1
divide;verb;1
movement;noun;1
cat;noun;1
usually;adverb;1
walkover;noun;2
sell;verb;1
god;noun;1
nasty;adjective;1
can;noun;1
movable;adjective;1
telex;noun;4
bishop;noun;1
offensive;adjective;1
current;adjective;1
additional;adjective;1
shelves;noun;3
represent;verb;1
before;adverb;1
compete;verb;1
worn;adjective;1
lie;noun;1
print;verb;1
note;noun;1
proud;adjective;1
similar;adjective;1
skirt;noun;4
waste;noun;3
doubt;noun;1
insect;noun;1
passage;noun;1
silver;noun;1
aim;noun;1
boiling;adjective;1
sufferance;noun;1
sort;noun;1
property;noun;1
dirty;adjective;1
unable;adjective;1
completion;noun;1
can;verb;1
deceive;verb;1
brass;noun;4
away;adverb;1
easily;adverb;1
hall;noun;2
cost;verb;1
branch;noun;1
effort;noun;1
across;adverb;1
liquid;adjective;1
meat;noun;1
outwards;adverb;1
believe;verb;1
alcoholic;adjective;1
alike;adverb;1
cloakroom;noun;2
hop;verb;1
snake;noun;1
stevedore;noun;4
top;noun;1
straight;adverb;1
then;adverb;1
purpose;noun;1
force;noun;1
leader;noun;1
spring;noun;3
cock;noun;3
lay;verb;1
dirt;noun;1
attitude;noun;1
picture;noun;1
specific;adjective;1
belief;noun;1
addition;noun;1
convent;noun;2
continuance;noun;1
romantic;adjective;2
dry;adjective;1
wednesday;noun;1
ill;noun;1
hold;noun;1
chinese;adjective;5
bring;verb;2
zucchini;noun;2
happy;adjective;1
real;adjective;1
school;noun;1
nun;noun;2
drunk;adjective;1
fixed;adjective;1
ice;noun;2
plaintiff;noun;5
prize;noun;1
read;verb;1
sweet;noun;7
very;adverb;1
spout;noun;2
run;noun;4
decision;noun;1
side;noun;1
large;adjective;1
autumn;noun;3
hopeful;adjective;2
september;noun;4
silkworm;noun;1
help;noun;1
surprised;adjective;1
sting;verb;3
airmail;noun;2
most;adverb;1
immediately;adverb;1
bottle;noun;1
healthy;adjective;1
as;adverb;1
cruel;adjective;1
extremely;adverb;1
tuesday;noun;1
boxer;noun;2
mediterranean;adjective;8
criticize;verb;1
sound;noun;1
weapon;noun;1
right;noun;1
tense;adjective;1
exchange;noun;1
slam;verb;2
twist;verb;1
medicine;noun;1
wire;noun;2
elementary;adjective;1
rowlock;noun;4
back;adjective;1
roll;verb;2
expiration;noun;3
smell;verb;1
narrow;adjective;1
really;adverb;1
bend;noun;1
truck;noun;2
lettuce;noun;3
broadcast;verb;1
royal;noun;1
wind;noun;1
verbal;adjective;1
person;noun;1
edge;noun;1
jug;noun;4
opposite;adjective;1
process;noun;1
speed;noun;1
holy;adjective;1
warm;verb;1
resemblance;noun;2
govern;verb;1
embarrassed;adjective;1
badminton;noun;5
week;noun;1
event;noun;1
tell;verb;1
still;adverb;1
catholic;adjective;1
gun;noun;1
once;adverb;1
find;verb;1
mean;noun;1
luck;noun;2
spot;noun;1
disapproval;noun;1
sit;verb;1
pressure;noun;1
house;verb;2
exactly;adverb;1
mathematics;noun;3
conceitedness;noun;2
thin;adjective;1
gather;verb;1
consist;verb;1
barley;noun;1
skill;noun;1
shellfish;noun;5
illegal;adjective;1
supply;noun;1
store;noun;1
banana;noun;1
sign;verb;3
upper;adjective;1
order;noun;1
steep;adjective;1
face;noun;1
base;verb;1
blame;verb;1
navy;noun;1
request;noun;2
judgment;noun;1
plant;noun;1
must;verb;1
kind;noun;1
middle;noun;1
wait;verb;1
use;verb;1
turn;verb;1
new;adjective;1
cry;verb;1
destroy;verb;1
so;adverb;1
conscious;adjective;1
treatment;noun;1
disappoint;verb;1
motor;noun;1
talmud;noun;1
carry;verb;1
exist;verb;1
certain;adjective;1
sticky;adjective;1
bookstore;noun;2
stretch;verb;1
steady;adjective;1
stick;verb;1
tube;noun;1
fortunate;adjective;3
rooster;noun;3
bomb;noun;1
mum;noun;2
people;noun;1
weigh;verb;2
frame;noun;1
disease;noun;1
christian;noun;1
parenthesis;noun;3
relation;noun;1
included;adjective;2
round;adjective;1
fin;noun;1
ask;verb;1
cot;noun;3
wrap;verb;1
poisonous;adjective;1
bellboy;noun;3
tense;noun;1
pretend;verb;1
education;noun;1
willful;adjective;1
pain;noun;1
draw;verb;1
train;verb;1
eye;noun;1
odometer;noun;5
egg;noun;1
infectious;adjective;1
achieve;verb;1
storm;noun;6
science;noun;1
avoid;verb;1
sacred;adjective;1
blood;noun;1
essential;adjective;1
pronounce;verb;2
order;verb;2
thank;verb;1
tear;noun;1
worried;adjective;1
lock;verb;1
moment;noun;1
combination;noun;1
backpack;noun;3
violent;adjective;3
rat;noun;1
computation;noun;1
investment;noun;1
sure;adverb;1
clay;noun;1
coffee;noun;1
response;noun;1
enjoyable;adjective;1
measure;noun;1
coatroom;noun;2
fly;noun;1
increase;verb;1
block;noun;1
blow;verb;3
move;verb;1
hurt;verb;1
last;verb;1
point;noun;1
asian;adjective;2
peewit;noun;10
right;adverb;1
touch;verb;1
share;noun;2
wick;noun;3
accord;verb;1
indoors;adverb;1
keen;adjective;1
lockjaw;noun;3
smell;noun;1
electrocardiograph;noun;2
december;noun;4
satisfied;adjective;1
walk;verb;1
whole;adjective;1
lesson;noun;1
publish;verb;1
bar;noun;2
drink;noun;1
basin;noun;5
advertise;verb;1
stop;noun;1
particle;noun;1
finish;verb;1
permanent;adjective;1
algebra;noun;3
shut;verb;1
pedal;noun;1
dust;noun;1
evil;adjective;1
interested;adjective;1
front;adjective;1
suddenly;adverb;1
testament;noun;1
package;noun;1
machinations;noun;1
polite;adjective;1
society;noun;1
why;adverb;1
succeed;verb;1
compare;verb;1
arithmetic;noun;2
mouse;noun;1
ride;verb;1
brave;verb;1
beer;noun;1
let;verb;1
form;noun;1
message;noun;1
need;verb;1
nylon;noun;1
control;noun;1
level;noun;1
record;verb;1
tap;noun;2
pale;adjective;1
lease;noun;4
admire;verb;1
later;adjective;1
mail;noun;1
grape;noun;1
bit;noun;1
modern;adjective;1
promise;noun;1
opinion;noun;1
sweater;noun;4
product;noun;1
often;adverb;1
news;noun;1
silly;noun;1
learn;verb;1
meal;noun;1
keep;verb;1
travel;verb;1
mind;noun;1
sky;noun;1
checkout;noun;3
tombstone;noun;3
series;noun;1
river;noun;1
realize;verb;1
st;noun;2
agreement;noun;1
rappel;verb;4
praise;verb;1
totally;adverb;1
crop;noun;1
emotion;noun;1
reach;verb;1
fine;adverb;2
malt;noun;1
thing;noun;1
center;noun;1
guilty;adjective;1
button;noun;1
heavy;adjective;1
book;noun;1
janitor;noun;2
hiphuggers;noun;4
directly;adverb;1
right;adjective;1
zip;noun;4
bad;adjective;1
bumper;noun;3
treat;verb;1
brain;noun;1
shoot;verb;1
bury;verb;2
borrow;verb;1
oppose;verb;1
network;noun;2
standard;noun;1
freeze;verb;2
proton;noun;1
song;noun;1
desk;noun;1
comfortable;adjective;1
plexiglass;noun;2
think;noun;1
religious;adjective;1
necklace;noun;1
accident;noun;1
bed;noun;1
muslim;noun;1
cream;noun;1
film;noun;1
parcel;noun;1
sidewalk;noun;6
imagination;noun;1
smile;noun;1
explode;verb;1
disagreement;noun;1
defeat;verb;1
harm;noun;1
give;verb;1
careful;adjective;1
racket;noun;2
continual;adjective;1
whisky;noun;1
respect;noun;1
bad;noun;1
foot;noun;1
list;noun;1
probably;adverb;1
electron;noun;1
energy;noun;1
house;noun;1
supermarket;noun;2
insulting;adjective;1
shop;noun;1
round;verb;1
crush;verb;1
solution;noun;1
acid;noun;1
mailman;noun;3
cinema;noun;1
rapids;noun;2
control;verb;1
organize;verb;1
nucleus;noun;1
down;adverb;1
shiny;adjective;1
lamp;noun;1
aged;adjective;1
structuralism;noun;1
glove;noun;1
satan;noun;2
contain;verb;1
choice;noun;1
unit;noun;1
mile;noun;4
wear;noun;1
sleep;verb;1
simple;adjective;1
shinny;verb;2
indian;adjective;2
same;adjective;1
sheep;noun;1
continue;verb;1
cover;noun;1
city;noun;1
bee;noun;4
existence;noun;2
october;noun;4
west;adjective;9
uncomfortable;adjective;1
burst;noun;1
honesty;noun;1
thread;noun;1
gobstopper;noun;2
torch;noun;2
singe;noun;1
separable;adjective;1
unborn;adjective;2
housewife;noun;3
popular;adjective;1
hand;noun;1
go;verb;1
whole;noun;1
carriage;noun;1
multiply;verb;1
influence;verb;1
think;verb;1
excitement;noun;1
send;verb;1
satellite;noun;3
line;noun;1
perform;verb;1
rough;adjective;1
depend;verb;1
produce;noun;1
knives;noun;1
almost;adverb;1
respect;verb;1
wide;adjective;1
definite;adjective;1
channel;noun;1
weave;verb;1
spider;noun;3
traffic;noun;1
flesh;noun;1
support;noun;1
tennis;noun;4
undershirt;noun;3
hair;noun;1
cure;verb;1
moth;noun;1
tribe;noun;3
fleshy;adjective;1
gunge;noun;2
paper;noun;1
live;verb;1
start;noun;1
valve;noun;1
intent;noun;1
travel;noun;1
share;verb;1
left;adjective;1
harmful;adjective;1
developer;noun;1
children;noun;1
corn;noun;1
salt;noun;1
good;adverb;1
bible;noun;1
shorten;verb;2
solid;adjective;1
transparent;adjective;1
greatly;adverb;1
leave;verb;1
demand;noun;2
profession;noun;1
oatmeal;noun;5
arrange;verb;1
kill;verb;1
untidy;adjective;4
gate;noun;1
flagpole;noun;4
polyethylene;noun;2
married;adjective;2
asleep;adjective;1
unfasten;verb;1
develop;verb;1
come;verb;1
windows;noun;1
postman;noun;3
creature;noun;1
pleasant;adjective;1
bone;noun;1
scene;noun;1
messy;adjective;4
honey;noun;4
cut;verb;1
influenza;noun;3
press;verb;1
various;adjective;1
sensitive;adjective;1
poison;noun;1
fail;verb;1
gray;adjective;1
best;adjective;1
month;noun;1
cannabis;noun;4
grip;noun;1
bartender;noun;3
remove;verb;1
definitely;adverb;1
sting;noun;2
daily;adjective;1
equation;noun;4
prenatal;adjective;4
good;adjective;1
hope;noun;1
opponent;noun;1
decay;verb;1
include;verb;1
skin;noun;1
spoil;verb;1
feel;verb;1
aware;adjective;1
surface;noun;1
envelope;noun;1
cook;verb;1
cloud;noun;1
class;noun;1
rent;noun;2
behave;verb;1
all;adverb;1
result;noun;1
ill;adverb;1
red;adjective;1
do;verb;1
persuade;verb;1
shell;noun;1
oar;noun;2
just;adverb;1
football;noun;1
beat;noun;1
subject;noun;1
test;noun;1
informant;noun;1
march;noun;4
current;noun;2
petroleum;noun;1
obey;verb;1
urgent;adjective;1
arm;noun;1
carrycot;noun;2
mark;noun;1
board;noun;2
man;noun;1
alive;adjective;1
occasion;noun;1
homemaker;noun;3
pool;noun;1
unlock;verb;1
rabbi;noun;1
geometry;noun;3
cross;verb;1
company;noun;1
grateful;adjective;1
naturally;adverb;1
joke;noun;1
warmth;noun;1
diaper;noun;4
dress;noun;1
prove;verb;1
denim;noun;4
chimpanzee;noun;3
limestone;noun;2
mishmash;noun;3
musician;noun;1
goal;noun;1
lobotomy;noun;4
court;noun;2
diamond;noun;1
goat;noun;1
eggplant;noun;2
hop;noun;1
chin;noun;1
sign;noun;1
peaceful;adjective;1
lizard;noun;2
save;verb;1
eager;adjective;1
left;noun;1
polythene;noun;2
crime;noun;1
